0.000045,0
0.000056,0
0.000071,0
0.000089,140
0.000112,43
0.000141,0
0.000178,0
0.000224,8
0.000282,0
0.000355,0
0.000447,0
0.000562,0
0.000708,0
0.000891,0
0.001122,0
0.001413,5
0.001778,3
0.002239,15
0.002818,0
0.003548,0
0.004467,1
0.005623,0
0.007079,0
0.008913,0
0.011220,1
0.014125,11
0.017783,0
0.022387,10
0.028184,0
0.035481,8
0.044668,51
0.056234,144
0.070795,96
0.089125,172
0.112202,194
